# time, X, Y, Z
7.873105167448520660e+04,-2.655719929674481973e+06,-2.023600408563662786e+06,-1.188608469434108818e+06
7.933105167448520660e+04,-1.518087988328499952e+06,-1.549716895816858625e+06,-2.834078443701946177e+06
7.993105167448520660e+04,1.209373902002931572e+05,-5.677742522274241783e+05,-3.548770251405563671e+06
8.053105167448520660e+04,1.724852771189887775e+06,5.969565970393880270e+05,-3.121379666933753062e+06
8.113105167448520660e+04,2.783607306163168512e+06,1.572667820945018204e+06,-1.701079775808643084e+06
8.173105167448520660e+04,2.960510205058630556e+06,2.050148576195577858e+06,2.583395035565162834e+05
8.233105167448520660e+04,2.191721894431048539e+06,1.873644583605218912e+06,2.132155442609920166e+06
8.293105167448520660e+04,7.124661109601878561e+05,1.091609038951923139e+06,3.310303468727231491e+06
8.353105167448520660e+04,-1.002554380799671984e+06,-4.912278300566830876e+04,3.389473703011398669e+06
8.413105167448520660e+04,-2.379614111398505513e+06,-1.171319488993369974e+06,2.321825663622560445e+06
8.456543873798847198e+04,-2.886981435883874539e+06,-1.751306034938912839e+06,1.019529322123222868e+06
8.505573642778396606e+04,-2.829133339476759080e+06,-2.020856361841519130e+06,-6.588787740515299374e+05
8.565573642778396606e+04,-1.895637506211367901e+06,-1.728367048291342100e+06,-2.471545286246332806e+06
8.625573642778396606e+04,-3.335098411488276324e+05,-8.657829436722688843e+05,-3.467762257922568824e+06
8.685573642778396606e+04,1.340131209335312014e+06,2.763603435595902847e+05,-3.343275655265391339e+06
8.745573642778396606e+04,2.590627244001794141e+06,1.330972575817792676e+06,-2.153635441297097597e+06
8.805573642778396606e+04,3.021933773968815338e+06,1.964337861360653071e+06,-2.815938693467578269e+05
8.865573642778396606e+04,2.491268947094829753e+06,1.972899707192388363e+06,1.677669900697552599e+06
8.925573642778396606e+04,1.156991484658918576e+06,1.346532714804844931e+06,3.091428057965066284e+06
8.985573642778396606e+04,-5.578831898794092704e+05,2.794737741940401611e+05,3.484138234201435931e+06
9.011364045393466949e+04,-1.271528794751563808e+06,-2.309532179663848947e+05,3.286882523509043735e+06
9.038876964569091797e+04,-1.942264967551741749e+06,-7.581938872505681356e+05,2.843927080457258504e+06
9.096280674970149994e+04,-2.837435975843958557e+06,-1.637949107524336083e+06,1.301310958877635887e+06
9.156280674970149994e+04,-2.820155491076889914e+06,-2.005311366841163719e+06,-7.383001818345601205e+05
9.216280674970149994e+04,-1.849254894399235258e+06,-1.695887345887572737e+06,-2.528420359133112244e+06
9.276280674970149994e+04,-2.650569396716897609e+05,-8.269471680271396181e+05,-3.483211732673865743e+06
9.336280674970149994e+04,1.408644356293960707e+06,3.090979562975832378e+05,-3.312266878275703173e+06
9.396280674970149994e+04,2.637475251892083324e+06,1.347035500383085571e+06,-2.085739124855418922e+06
9.456280674970149994e+04,3.032242410298161209e+06,1.958168126400579466e+06,-1.982337062166119867e+05
9.516280674970149994e+04,2.461905837905581109e+06,1.946117551815091167e+06,1.749794109581242315e+06
9.576280674970149994e+04,1.097566805112690432e+06,1.307623433168179356e+06,3.128983232585161459e+06
9.636280674970149994e+04,-6.278605994258987484e+05,2.410034407394885493e+05,3.474594955100022722e+06
9.672756296610832214e+04,-1.610710535677941516e+06,-4.717688120778152370e+05,3.104171430549960583e+06
9.707501206636428833e+04,-2.357210299061259255e+06,-1.095609836294393754e+06,2.379470348602646030e+06
