ITEM: TIMESTEP
230
ITEM: NUMBER OF SURFS
6916
ITEM: BOX BOUNDS oo rr rr
-0.35 0.35
-0.25 0.25
-0.25 0.25
ITEM: SURFS f_save[1] f_save[2] f_save[3] f_save[4] f_save[5] f_save[6] f_save[7] f_save[8] 
7.40497 -5.55604e-05 0 0 -7.40497 0 0 0 
3.57418 -2.68175e-05 0 0 -3.57418 0 0 0 
0 0 0 0 0 0 0 0 
0.915121 -1.27383e-05 0.000274651 4.36554e-06 0 0.915121 0 104.784 
0.867948 -4.02759e-05 0.000260474 -1.29786e-05 0 0.867948 0 305.098 
0.952798 -2.475e-05 -0.000285959 5.74468e-06 0 -0.952798 0 169.113 
0.979735 -3.53751e-05 -0.000294022 -2.50109e-06 0 -0.979735 0 221.708 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0.294215 -4.34629e-05 -1.55242e-06 0.000172116 0 0 0.294215 166.63 
0.399447 -2.64804e-05 -6.45982e-06 0.000233677 0 0 0.399447 95.951 
0 0 0 0 0 0 0 0 
12.387 -3.01933e-05 0 0 -12.387 0 0 0 
0 0 0 0 0 0 0 0 
60.7972 -7.59968e-06 -1.32382e-06 2.2759e-07 -60.7972 0 0 82352.6 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
6.49837 -1.58398e-05 0 0 -6.49837 0 0 0 
18.7145 -4.56165e-05 -9.55711e-08 -5.40477e-07 -18.7145 0 0 4635.66 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
5.70465 -1.35486e-05 0 0 -5.70465 0 0 0 
10.0999 -2.39873e-05 0 0 -10.0999 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
24.2804 -5.91836e-05 0 0 -24.2804 0 0 0 
15.2558 -3.71862e-05 0 0 -15.2558 0 0 0 
0 0 0 0 0 0 0 0 
105.271 -1.3159e-05 0 0 -105.271 0 0 0 
7.26778 -1.7261e-05 9.57107e-07 -3.13525e-07 -7.26778 0 0 5781.88 
19.9609 -4.74071e-05 1.21475e-08 -1.03597e-06 -19.9609 0 0 4155.75 
18.1719 -4.31582e-05 -9.72306e-07 -1.40893e-06 -18.1719 0 0 8903.34 
0 0 0 0 0 0 0 0 
7.18838 -1.70724e-05 6.16516e-07 5.6596e-07 -7.18838 0 0 4863.24 
0 0 0 0 0 0 0 0 
14.7393 -3.50059e-05 0 0 -14.7393 0 0 0 
21.682 -5.14947e-05 0 0 -21.682 0 0 0 
10.3219 -2.45146e-05 0 0 -10.3219 0 0 0 
21.3222 -5.06403e-05 0 0 -21.3222 0 0 0 
15.9757 -3.79423e-05 -7.88469e-07 -1.25836e-06 -15.9757 0 0 5426.08 
24.1633 -5.73879e-05 2.80586e-06 1.01109e-06 -24.1633 0 0 2634.23 
9.26427 -2.20026e-05 -8.44696e-07 1.05534e-06 -9.26427 0 0 5110.27 
6.13891 -1.45799e-05 0 0 -6.13891 0 0 0 
12.6731 -3.08906e-05 -4.63118e-07 1.02603e-07 -12.6731 0 0 4744.63 
7.43371 -1.81196e-05 -6.09748e-07 -2.81672e-07 -7.43371 0 0 3492.75 
17.2559 -4.20614e-05 0 0 -17.2559 0 0 0 
7.47678 -1.82247e-05 0 0 -7.47678 0 0 0 
12.1215 -2.95462e-05 0 0 -12.1215 0 0 0 
12.9072 -3.14614e-05 9.45466e-08 -1.46389e-07 -12.9072 0 0 6005.77 
18.0626 -4.28987e-05 0 0 -18.0626 0 0 0 
5.77082 -1.37057e-05 0 0 -5.77082 0 0 0 
